judge,avg_d2v_vec1,avg_d2v_vec2,avg_d2v_vec3,avg_d2v_vec4,avg_d2v_vec5,avg_d2v_vec6,avg_d2v_vec7,avg_d2v_vec8,avg_d2v_vec9,avg_d2v_vec10,avg_d2v_vec11,avg_d2v_vec12,avg_d2v_vec13,avg_d2v_vec14,avg_d2v_vec15,avg_d2v_vec16,avg_d2v_vec17,avg_d2v_vec18,avg_d2v_vec19,avg_d2v_vec20,avg_d2v_vec21,avg_d2v_vec22,avg_d2v_vec23,avg_d2v_vec24,avg_d2v_vec25,non_air_pollution_single_judge_cases
K. Venkataswami,1.0152240423188406,-0.8957867233043478,-1.6600696950869565,2.7483104093768116,-0.002405029768115943,-0.4181342111304348,-2.4671574785507246,0.21888745657971015,0.5357183671449275,-1.4633058392028986,-1.4773152330434782,-1.1073475930144927,3.582573448695652,3.5828987471014493,-0.8558671777246377,-2.9515295202898555,-0.19329408878260868,2.1357756041449276,-0.04651411412608694,-1.427354904927536,0.9915851644057971,-1.5093574042144928,-2.4772433533333333,0.4365598450434783,1.9989958964637682,69
Ajay Goel,-1.13713210075,2.1342433386764705,2.1210063798970586,0.7314136062205883,-0.7836506125352942,-2.380976404411765,1.1534465810735295,-1.1029257219117647,-0.9337158599117648,0.6151560765,-0.2863628504411765,-0.5319939599044118,-2.3128996647058826,-0.5746559182941177,0.31881758827941176,-0.5706595149117648,-1.908380744117647,0.4791229216470588,-1.4557928223529413,2.6094663317647058,1.9524311802941179,-1.3035137163235295,-0.8930564880735294,0.5210385608588235,-1.350333064014706,68
Rajendra Kumar Mishra,0.3567351701940299,0.25015787405970147,-1.2109118701432837,-0.27456091768656715,-1.2030487606268656,-1.217013255641791,-0.18271103328358207,1.3049635997014923,-1.572180860597015,1.9944898394850745,2.7459917004253733,1.100872830925373,1.650547289432836,0.711736304641791,0.14590359023880597,-1.4224197268507461,-0.004686329238805971,-0.1346580654477612,-2.017568165552239,0.5138500345671643,-0.6801445818059703,0.25925723204477613,-1.4841306098507463,-1.9156059617014927,-0.36128595717313433,67
Prabhat Chandra Tripathi,0.12319805473134327,-0.4081642662089552,-0.5837924899104477,-0.4685907721641791,-0.32533584053731346,-1.2184429151641791,-0.10130430731343283,0.2478344716910448,-1.1267938038208953,1.258233828955224,1.124884850791045,0.12720898583582088,0.9285076379253732,-0.12647381231791044,-0.5308428585074627,-1.0554878581791045,-0.4393349326417911,0.15840710326567164,-1.0484987910895522,-0.1216978396716418,0.31639051028358206,0.2830506450746269,-0.6177701295522388,-1.0796576089104477,-0.9581763479104477,67
Jyoti Saran,-0.39052838575757576,0.1474328971666667,-0.7024416304393939,0.5594805790909091,0.24151754143360604,-1.8024699951515153,-0.025388013060606063,-0.321188084334697,-0.9975086767878788,0.42151946765584847,-0.1649057770151515,-0.32745815381818183,-0.07151828340909092,1.277442531969697,-0.028688572212121215,-1.0974969148484848,-0.5139246689242424,-0.3674251019545455,-0.3785749064212121,0.6418274736818181,-0.577114392590909,-1.3751206413636363,-1.8273146882272726,-0.3133129425424242,-0.9307111183333333,66
N. Santosh Hegde,0.6049377088030302,-0.6061391024696969,-0.7443659086515151,0.8911401776363637,0.3129822325757576,-1.590381833272727,-0.5627562391212121,0.511795569530303,-0.8096715245090909,0.25914835795454544,0.765968974509091,-0.11442602208060608,2.34573453280303,1.3146021311818181,-1.4239949328075758,-2.0714561837272725,-0.7432951387575758,1.5511493263787877,-1.363881751030303,-0.5887734092424243,0.43858260501515156,-0.9786190647272727,-1.1520226300909089,-2.2076201084848486,0.4432561424242424,66
Bilal Nazki,0.830925987060606,-0.47409405545454547,-1.1512690353333332,-0.16119883477575758,0.15034968818181815,-1.5911494014242424,-0.9655097278939394,-0.5458079187878788,-1.8236286502272727,0.39654392953030304,0.26603384423484844,-0.6424685659999999,1.5309325315151516,-0.08604154303030302,0.08702811439090909,-1.3157815641424242,-1.0656475103636363,0.8276640450212122,-0.9043311764469697,-0.7545801782116667,-0.41469900775757573,-0.009327135772727275,-0.7740901073181818,-2.4770970709090907,-0.3687156855151515,66
Saurabh Lavania,-0.4043849609076923,-0.2318844332107692,-0.5812799284923077,-0.11717031613846153,0.0383749940923077,-1.8226123004692307,0.03874556315846153,-0.23984013346615385,-0.3818196912307692,0.3208122970830769,-0.5816053054461539,-0.738463553476923,0.3968737167938462,0.30402750324615385,-0.4661955577846154,-0.6074513774753846,-0.9696428706923077,0.12297984227692309,-0.2916019862923077,0.42577942499846155,0.3342724444923077,-0.4923850306923077,-0.6307170646153847,-0.3182852498,-0.8016997283076923,65
L. Narayana Swamy,-0.04251469080952381,-0.18643532131746032,-0.15797742768253967,0.018064319477142855,-0.12600959407777776,-0.6702296400000001,-0.06171421523920635,-0.1069856997095238,-0.30658827040476194,0.3516003880079365,-0.23675741991841268,-0.04514974585492064,-0.03453045028730158,-0.20773333354761905,-0.029939188929365076,-0.24263291455555555,-0.5010299663650793,0.2762758312857143,-0.1636492694920635,0.2960059741587302,0.27280703603174605,-0.21269397415079366,-0.4343770193650794,-0.08169033390793651,-0.1754650237142857,63
Shivaji Pandey,-1.1452265744095238,0.2696725902142857,-1.4209861865079365,-0.057076173014285705,0.20465140301587303,-3.4827977646031743,-0.3725334886984127,-0.8384648061587302,0.09958305580952383,0.6641550288571428,-0.1610372153809524,-1.5378063062380953,1.1586297947301587,1.2219126033333334,0.060258859068253956,-1.3870190642857143,-0.675965783095238,-1.0789247834761906,-0.29482608703174606,0.15342379166666667,-1.1527409127619046,-0.7419309015222223,-0.8836823726984127,0.12222876641269842,-0.6051946474847619,63
S.N. Variava,0.2800990722222222,-0.5188909820952381,-0.3542582044285714,1.1403974197936508,0.06706526420634921,-1.068337843015873,-0.47416382493333337,-0.943040028015873,-0.4370670016666667,-0.2072475790095238,-1.4575224393650794,-1.1273811032222223,0.8062802057619048,1.6792307758730158,-0.6643357044444445,-1.6149993722222225,-1.4322510923174603,1.82469073515873,-0.007106403587301589,0.37252973323809524,1.0511821004761905,-1.4749507007936509,-1.4152856616984129,-0.9706525028174603,0.5996411026031746,63
Dalveer Bhandari,0.6757595674918032,-0.8124897308360656,-0.9247686351311475,0.6541849391803278,-0.019232205081967216,-2.0836439723442624,-0.09518102270491803,-0.3050740948852459,-1.242182569819672,0.4653701451147541,-0.04236583575409834,0.34783544810163936,0.9355616848983607,0.595603047295082,-1.1306731168360655,-1.4317541778688525,-0.8623392136065574,0.9243759563934426,-0.6128676758786886,-0.5301191013278689,-0.0008436582459016509,-0.30629332294262296,-0.8358153774262295,-1.0055740572131149,0.06191419942622951,61
Balakrishna,0.6677208398666666,-1.0411138541666667,-0.5532908247333334,2.3626209651666668,0.9341451295,-2.4372377189166667,-1.2655804025,-1.1975582019000002,-0.6443390469166667,-0.11095449254999998,-0.44398011649999997,-1.3546632613333334,-0.2272159245833333,0.03778873293333333,-0.07635540508333333,-1.7489652673333334,-1.5205464776166666,0.913572446625,0.7512279694499999,0.6162750099561667,0.29592796140000005,-2.1827072814333333,-1.7033733094,-1.038335289,0.05884268416666667,60
Sabhajeet Yadav,-0.6555951084,0.0020692021000000135,-0.8394060943666666,0.22768276561666667,0.3000827598283333,-2.2284095805,-0.5115138703333334,-0.3359013757616667,-0.29763744178333335,0.09108606803333333,-0.7874536080166668,-1.1618979262483333,0.28531635472833333,1.1593265937016668,-0.4571875126316666,-0.9662087642166667,-0.8667617587166667,0.2889687700333334,-0.5416156651166666,-0.21842238074999998,-0.37321351795499996,-0.4562413963,-0.30151223856666665,-0.080981615395,-0.42704542993333333,60
Gurtu,1.6790896539322033,-0.47595069754237285,0.4730618112033898,0.782227419220339,-1.2412826791525424,-0.3032814342372881,-0.6463061984406779,0.15867891400084744,-1.233628470440678,0.8742050301762713,-0.039997358305084746,-0.6748794570508475,-0.29093030071186443,1.2944377008474577,-1.4372451831355932,-1.7741552320338985,-0.9414844137966102,1.4036625322542373,-0.3639427101288135,-0.3568104783898305,0.7675274228542374,-2.7684522981355935,-2.9595700545762713,-0.269038992,0.5424441915932203,59
Mohit S. Shah,-0.3407873377655173,-0.32961125807413794,-0.3800164253534483,0.23981168103103448,-0.12993760335344828,-1.1800983163793104,-0.4359053459017241,-0.4035408645396552,-0.5166510145344827,0.3949171656206896,-0.3700886139137931,-0.1850977335034483,0.2594955465,-0.06827775596551725,0.018963713112068965,-0.5548880685689654,-0.7090113818965518,0.5476168303103448,-0.17420623148689654,0.41895969529310345,0.49490297782758624,-0.19515796679310346,-0.7609193470689655,-0.3219563641034483,-0.21789851312068964,58
S.N. Phukan,0.8535494244551723,-0.34283282534482756,0.018254742793103466,1.6079855160517242,-0.6148578356379311,-0.4369153048017242,-1.2252346566310346,-0.1537669532758621,-1.0039491895689656,0.14798999143103447,-0.3160270576551724,-0.6408680432413794,0.40791013556896555,1.9124861553448276,-0.8418499377586207,-2.4646185216034486,-0.5362733398275862,0.9238303174827586,-0.06678391236206896,0.19543114396551725,1.2511525736206897,-2.3687672658620693,-2.601422682465517,-0.3067488627068965,0.19253364868965517,58
Amit Talukdar,-0.1438434441754386,-0.2652212072035088,-0.4557928220526316,0.08209139003508774,-0.045799248596491225,-0.9085228214035087,-0.3721131180877193,-0.11789661536842105,-0.4497684052631579,0.6028068507894736,-0.3480191253105263,0.013550515649122803,0.09333818218877192,-0.1566927274210526,-0.12152652042456141,-0.6075325647368421,-0.6187776279298246,0.3297530224736842,-0.3023689787982456,0.42612551,0.31486515413596494,-0.5382600401754386,-0.9540005228070175,-0.24095666713912278,-0.3639199121929825,57
Chakradhari Sharan Singh,-0.5000930358928571,0.008924753375000007,-0.8867036917321428,-0.10500118160714288,0.20239063827678572,-2.36884718125,-0.17937562263214285,-0.11955712365000001,-0.6495693275803571,0.5682180379642857,-0.10300183131607143,-1.2825535930714285,0.8868558916428572,1.7069768298214285,0.21039439424464287,-1.2121012566249998,-0.499665141875,-0.3254553828214286,-0.45524229319642856,0.4401752866428571,-1.0836701015714285,-1.3479181810357144,-1.2787280124285714,-0.8412613172321429,-0.60687834625,56
Sushil Harkauli,-0.12029353296363637,-0.10302146436363636,-0.4693971499636364,-0.16206233112727272,-0.07705971305454544,-0.9412027136727272,-0.27331648896363636,-0.0978582593848182,-0.29860233594545454,0.2769459120181818,-0.20117212745454544,-0.19397083721345454,0.02258355832,-0.10370072690909092,-0.0817958343090909,-0.4548032061072727,-0.4565877336,0.09992025444545455,-0.3711798504272727,0.23451759390181817,0.14975175264363635,-0.20649187006363637,-0.6640979530909091,-0.13731072739636363,-0.32115248808981817,55
S Abidi,0.9940022935370371,0.08361409016666668,-0.6540327286925925,0.11431222888888888,-0.922563580588889,-1.4283586958518517,-0.9586275304814814,0.4223790635185185,-1.3611392860925926,0.9878763566666667,2.0586550837037034,-0.4508975326481481,2.471557854,1.337561928388889,-1.5672631019129628,-1.591508861851852,-0.5397406233277778,0.8090159563222222,-2.095459607301852,-0.9692364212333333,-0.28777895839814815,-0.3139584198611111,-1.5465051401851853,-2.368690600425926,0.598078508737037,54
S.S.Ahmad,1.300311251925926,-1.4919712186574074,-2.1079356632962964,2.8068835170370368,-0.5166495553148148,0.893672913462963,-2.9332951576666666,0.15358204364814815,0.3301725657222222,-1.1217481970185186,-1.6167592443333334,-1.8611368585185186,4.565307577777777,4.9270395925925925,-0.17874846712962963,-3.1639487064814813,-0.020164826296296286,2.239306805740741,0.16115498353703703,-2.0672694964814817,1.1700855235185186,-1.863378413361111,-2.875553751074074,0.2031959960314815,2.9558136877777774,54
Brijesh Kumar,-0.41154449765094336,0.001500809056603772,-0.6314473307547169,1.7872606974716982,0.43882024993773583,-1.0229301991698112,-0.42580192139622636,-1.3356989446981131,-0.3642839315660377,0.047020713433962254,-1.3897605266226416,-1.332595193716981,0.7484187973584906,2.1246770146226415,-0.9005665481886792,-1.332399600283019,-1.4538858373339625,1.990373571245283,-0.21609605683018868,-0.6139087355094339,0.8477657158113208,-2.117075646735849,-2.252347717735849,-0.8096825589433961,0.616224395,53
Savita Rao,-0.90011288455,1.1828482771730768,-0.30925252820000004,-0.11814239890384615,0.18422087131346154,-0.38783196634615386,2.0448639582423076,1.0574873508461538,-1.2540921008269232,1.1989114694423078,-1.4561751742307694,0.3925057084230769,-2.395199793634615,-1.5486426475576922,-0.8836321688846154,0.4828123503076923,-1.8550754423076923,2.1636973191115385,-1.5313419616076922,2.4689985326923076,0.7493758885576922,-1.4654060580576922,-1.5287745463846154,-0.4900568048403846,-1.3790187819038462,52
G.T. Nanavati,0.8987135969615385,-0.8937971489038461,-1.1728940318653847,0.9781277948846154,-0.7666679834615385,-0.22752457665384615,-1.8259890582692306,1.2038132152115384,0.14722136592307694,-0.6204235918788462,0.4926003830038462,-0.7162202945576923,3.821625060192308,2.3050384766153846,-0.34169277783653845,-2.0737752673076923,-0.16697926848076922,2.000255202576923,-0.6116415403692307,-0.6931444099230769,1.0473890786423077,-0.6318808566538461,-1.3977004594423077,-0.9501349306538462,1.361515722576923,52
S. Saghir Ahmad,1.0945845838431374,-1.0290649703921568,-1.7648233413137255,2.703552540862745,-0.7282471823529412,0.04580753660784311,-2.554363166666667,0.28442306289215685,-0.12250141417647059,-1.3808172493725492,-1.1055907825490194,-1.4732154439607843,3.9792120656862746,4.053827746862745,-1.0588122688235293,-2.744727030196078,-0.39749754658823533,1.8484789021568626,0.035935460941176466,-1.7502399310784313,0.7482743563333334,-1.4448594313725491,-2.279376337176471,-0.12356253462745098,1.9167652218235294,51
H.K. Sema,-0.07219738922799995,-0.42789037436,-0.91491650342,0.88037251738,0.58391245972,-2.1184941554,-0.07661989517999998,-0.84347361774,-0.594440928968,0.061724653499999976,-1.023851179316,-0.68719229772,0.9505520598,1.059543472132,-1.13572633148,-1.014466112,-1.03540854936,0.75714500046,-0.51404085775,-0.59230823415,0.0037497905999999905,-0.8488837794399999,-1.1852838586,-0.20898438164000002,0.25770649252,50
Navjeet Budhiraja,0.03182643789795918,0.28330534730612245,-0.3039573154816327,-0.5433603965306123,-0.15649624365306122,-1.4336800946612245,1.066876301,1.0081098726,-1.950555601632653,1.557421600089796,-0.09970768320408165,0.157870073877551,-1.5109456273591835,-1.1930678479591836,-1.247634092,0.34955758062448977,-1.5331771069387754,0.815308570655102,-1.3421647340816327,1.121407454489796,0.4537533714285714,0.3275918315510204,-0.49255461993877553,-0.4819812876326531,-0.6394823427755102,49
Y.K. Sabharwal,1.0302290746938776,-0.44966178204081636,-1.1272368875306122,1.258381153612245,0.5402573621632654,-1.501560120612245,-0.3916988116367347,-0.5951401359795918,-0.8694990885428572,0.13021535369387757,0.10797458073469386,-1.1172614628571427,1.7702295053061223,1.3240238218979592,-1.7524812071428573,-1.4947332420408164,-1.4672838951632654,1.5101509158367348,-0.9016620173469387,-1.4139947837959186,0.6959492854081633,-1.0042639155183672,-2.24442499122449,-1.8227479055306122,0.8399480606122449,49
R Ramakrishna,1.4753576105833333,-0.7633258784791667,-0.5988920859166666,1.8083593462499998,0.7502060775625,-1.3205652308333333,-0.5951158046666666,-0.2045095741041667,-1.0664493696125,0.44139578825,-0.5817286838541667,-0.32337627281250003,0.001193878333333324,0.06363244550000001,-1.3070499225208334,-0.7739215496604167,-1.3406048070833334,1.641622243875,0.7277970850000001,-0.47856233791666664,0.8429152052708333,-1.6915915668750001,-1.9135009249583332,-0.32429171875,-0.17406253435416666,48
Ahsanuddin Amanullah,-0.42340111763829785,-0.5409074648510638,-0.7633299854468084,-0.11122412367446809,0.28618877472340426,-1.5366788945319148,0.14541711393574466,0.2247472094680851,-1.1357350931914894,0.9066785289361702,0.926949908574468,-0.10681398872340425,0.9382169849574468,0.6845447745957447,-0.016994655138297877,-1.264515175531915,-0.4468306447531915,-0.13286207583404255,-1.388561351276596,-0.012785714893617019,-0.016760920702127674,-0.4893179676170213,-0.6558211067234042,-1.1470587236170213,-0.41533320478723407,47
H.L. Dattu,-0.06590766761702127,-0.41898245644680854,-0.3079772825319149,0.8135583175531915,0.27972219640425533,-1.6946797514893615,-0.10867332102127658,-0.6256901312553191,-0.7257570706170213,0.16269914808510638,-1.0992930912978724,-0.7204785369361701,1.0917800386170213,0.7772270557659574,-0.7936820378723405,-1.2869985191489361,-1.177466465531915,1.7451166509361702,-0.49186773427659575,0.06192148595744681,0.5619751307234043,-0.5772387529574469,-0.7011169580638298,-1.078630724212766,0.41522501190851063,47
Narinder Kumar,-0.9548882311702128,0.7212707937659574,-0.7476264782340426,-0.5687331156936171,0.4032850889361702,-2.259452336382979,0.709423800212766,0.3651371245,-0.318369296212766,1.4832518725531914,-1.4069640651063828,-0.4857862623404255,-0.9134118652553193,-0.8816561244468084,-1.089910294893617,-0.30224832708510635,-1.3811808246808512,0.38796234474468083,-0.3991354737659574,0.8042567312765957,0.333978813,0.0384570370425532,0.1647368065957447,0.5392074651425532,-1.5720907374468085,47
Ashis Kumar Chakraborty,-0.0010636100212765938,-0.22944097436170213,-0.3928641531914894,0.021829788531914893,-0.10375616572340425,-0.5561779836170213,-0.09419194473829787,0.06374895070212766,-0.36373527368085107,0.6718550727659575,-0.5043108063191489,0.04169194740425532,-0.12535509136170211,-0.29255151378723404,-0.07186834540425531,-0.40511486702127664,-0.6806408744680851,0.6585147966595745,-0.30739896531914895,0.5412727125531914,0.44332398148936175,-0.607661529468085,-0.9789588293617021,-0.13419887505106382,-0.2805133501702127,47
